title,layout,URL,address,section_name,region_name,lng,lat,price,area
雙城街19巷農安街晴光3房。捷運中山國小24小時管理,3房2廳2衛,https://rent.591.com.tw/rent-detail-4714455.html,台北市中山區雙城街19巷,中山,台北市,121.5256756,25.0653961,45000,32.2
重慶北路三段重慶北3段~自用洗衣機《陽台1房1廳》,,https://rent.591.com.tw/rent-detail-4710685.html,台北市大同區重慶北路三段,大同,台北市,121.5138703,25.0712820,14500,10
大度路三段301巷全新裝潢套房出租~近關渡捷運站,,https://rent.591.com.tw/rent-detail-4751036.html,台北市北投區大度路三段301巷,北投,台北市,121.4657781,25.1200322,8500,8
峨嵋街獨立門戶，近西門町商圈，近西門捷運站,,https://rent.591.com.tw/rent-detail-4747163.html,台北市萬華區峨嵋街88號,萬華,台北市,,,11000,8
"辛亥路四段101巷近捷運站,新裝潢獨立套房(A3)",,https://rent.591.com.tw/rent-detail-4736390.html,台北市文山區辛亥路四段101巷,文山,台北市,121.5607311,25.0064124,10000,5.2
重慶南路三段溫馨兩房，景觀戶，戶戶面窗採光一級棒！,2房1廳1衛,https://rent.591.com.tw/rent-detail-4731814.html,台北市中正區重慶南路三段,中正,台北市,121.5161946,25.0259493,21000,22.3
樂業街94巷捷運六張犁精美套房出租(限女性),,https://rent.591.com.tw/rent-detail-4722216.html,台北市大安區樂業街94巷,大安,台北市,121.5508315,25.0209428,10800,8
南京東路二段松江南京雙捷運~高檔商務套房~家具電器全,,https://rent.591.com.tw/rent-detail-4757238.html,台北市中山區南京東路二段108號,中山,台北市,121.5320900,25.0517765,30000,14.4
中山北路一段53巷夢幻小築精緻套房,,https://rent.591.com.tw/rent-detail-4755148.html,台北市中山區中山北路一段53巷12號,中山,台北市,121.5222987,25.0491284,18500,11
研究院路二段150巷套房首選~你會喜愛的選擇~近中央研究院,,https://rent.591.com.tw/rent-detail-4724308.html,台北市南港區研究院路二段150巷,南港,台北市,121.6166649,25.0378865,12000,8
松智路31巷▲信義區一樓公園旁~辦公格局附辦公設備,1房0廳2衛,https://rent.591.com.tw/rent-detail-4745993.html,台北市信義區松智路31巷,信義,台北市,121.5653674,25.0309916,66000,53.8
南京東路五段○松山區雙捷運●電梯大樓○有垃圾代收●,,https://rent.591.com.tw/rent-detail-4728319.html,台北市松山區南京東路五段,松山,台北市,121.5639560,25.0514899,10000,5
農安街晴光商圈挑高四米五優質社區,1房2廳2衛,https://rent.591.com.tw/rent-detail-4711280.html,台北市中山區農安街,中山,台北市,121.5294364,25.0648422,24000,15
信義路三段「大安森林MRT」菁選集小資景觀房,1房1廳1衛,https://rent.591.com.tw/rent-detail-4739221.html,台北市大安區信義路三段,大安,台北市,121.5386508,25.0333629,25000,14.9
信義路一段中正學區正三房.高樓層景觀.可設籍,3房2廳2衛,https://rent.591.com.tw/rent-detail-4721357.html,台北市中正區信義路一段,中正,台北市,121.5210191,25.0371001,45000,34
中山北路一段近京站。捷運中山。台北車站。夜景豪宅。,1房1廳1衛,https://rent.591.com.tw/rent-detail-4678937.html,台北市中山區中山北路一段,中山,台北市,121.5216314,25.0501448,35000,24.2
南京東路五段離捷運站僅3分鐘，上班族第一選擇,,https://rent.591.com.tw/rent-detail-4715126.html,台北市松山區南京東路五段,松山,台北市,121.5639560,25.0514899,10000,7
興隆路四段58巷**文山興隆木新商圈優質雅致公寓**,2房1廳1衛,https://rent.591.com.tw/rent-detail-4719136.html,台北市文山區興隆路四段58巷,文山,台北市,121.5601942,24.9852957,18000,22
尊賢街243巷唭哩岸捷運站~新裝潢家具家電精緻二房一廳,2房1廳1衛,https://rent.591.com.tw/rent-detail-4706549.html,台北市北投區尊賢街243巷18號,北投,台北市,121.5063607,25.1169030,21500,20
松江路松江南京站@公園綠意樓中樓【站的起來喔】,,https://rent.591.com.tw/rent-detail-4714087.html,台北市中山區松江路,中山,台北市,121.5332765,25.0595606,24000,7.9
興南街環境清幽.通風良好.交通便利,,https://rent.591.com.tw/rent-detail-4753811.html,台北市南港區興南街,南港,台北市,121.6008969,25.0559188,8500,7
民權東路六段租三總民權東路6段大樓4房車位裝潢環境優,4房2廳2衛,https://rent.591.com.tw/rent-detail-4727531.html,台北市內湖區民權東路六段,內湖,台北市,121.5892020,25.0690883,45000,50
仁愛路二段三創光華商圈@精緻裝潢靜巷小豪宅,,https://rent.591.com.tw/rent-detail-4753605.html,台北市中正區仁愛路二段,中正,台北市,121.5289420,25.0382158,15500,9.3
中山北路一段捷運中山。台北車站。3米6舒適精美套房!,,https://rent.591.com.tw/rent-detail-4737743.html,台北市中山區中山北路一段,中山,台北市,121.5216314,25.0501448,20000,12.6
中山北路五段505巷一分鐘到捷運居家環境設備優生活機能棒!,,https://rent.591.com.tw/rent-detail-4738625.html,台北市士林區中山北路五段505巷,士林,台北市,121.5269895,25.0929920,11000,6
康定路#晶麒捷運裝潢2房#誠可談#永勝簡宥安,2房1廳1衛,https://rent.591.com.tw/rent-detail-4747033.html,台北市萬華區康定路,萬華,台北市,121.5019548,25.0396790,28000,19.9
中山北路二段128巷捷運民權西路站旁,,https://rent.591.com.tw/rent-detail-4703445.html,台北市中山區中山北路二段128巷6弄5號,中山,台北市,121.5221885,25.0614622,13000,8
昆明街設計師規劃裝潢~西門捷運電梯大樓精品套房,,https://rent.591.com.tw/rent-detail-4741355.html,台北市萬華區昆明街58號,萬華,台北市,121.5055189,25.0462109,15000,9
天母北路4巷美日電梯漂亮管理,1房2廳1衛,https://rent.591.com.tw/rent-detail-4737616.html,台北市士林區天母北路4巷,士林,台北市,121.5255358,25.1191167,26000,14.7
金華街溫馨兩房，古亭東門雙捷運，採光一級棒!,2房1廳1衛,https://rent.591.com.tw/rent-detail-4740445.html,台北市大安區金華街,大安,台北市,121.5280328,25.0299588,26000,17
福興路63巷採光好通風佳.屋方正生活機能棒ㄉ好住所,3房2廳2衛,https://rent.591.com.tw/rent-detail-4736311.html,台北市文山區福興路63巷,文山,台北市,121.5491066,25.0036103,25000,42
長安東路二段36巷新裝潢、家電俱全、採光佳、交通便利,,https://rent.591.com.tw/rent-detail-4692211.html,台北市中山區長安東路二段36巷,中山,台北市,121.5314259,25.0476042,13000,12
南京東路四段120巷小資首選捷運整層頂加好宅,1房1廳1衛,https://rent.591.com.tw/rent-detail-4681312.html,台北市松山區南京東路四段120巷,松山,台北市,121.5551000,25.0505887,15000,10
致遠一路二段雅房出租近捷運站好交通,,https://rent.591.com.tw/rent-detail-4679663.html,台北市北投區致遠一路二段,北投,台北市,121.5135263,25.1122456,7500,6
永吉路適合外出打拼者高樓層,,https://rent.591.com.tw/rent-detail-4703102.html,台北市信義區永吉路4號,信義,台北市,121.5675170,25.0455250,9500,6.5
基隆路一段101巷市府威秀~高樓101景觀居近阪急信義威秀,1房1廳1衛,https://rent.591.com.tw/rent-detail-4702343.html,台北市信義區基隆路一段101巷2號,信義,台北市,121.5674324,25.0449909,23000,15.2
建國南路二段334巷四間套房分租,,https://rent.591.com.tw/rent-detail-4720055.html,台北市大安區建國南路二段334巷9號,大安,台北市,121.5366560,25.0232490,8000,4
金湖路近葫洲捷運站，麗湖國小旁,4房2廳2衛,https://rent.591.com.tw/rent-detail-4715790.html,台北市內湖區金湖路,內湖,台北市,121.5999571,25.0784590,39000,48
龍江路356巷近榮星花園雅房,,https://rent.591.com.tw/rent-detail-4674556.html,台北市中山區龍江路356巷44號,中山,台北市,121.5391970,25.0658220,5000,3
永康街永康商圈套房$10000$7500近師大,,https://rent.591.com.tw/rent-detail-4711567.html,台北市大安區永康街,大安,台北市,121.5295286,25.0307687,10000,8
新生北路二段119巷女生雅房~冷氣水電網路全包～實惠溫馨便利,,https://rent.591.com.tw/rent-detail-3502243.html,台北市中山區新生北路二段119巷,中山,台北市,121.5278050,25.0589760,7000,4
重慶北路三段205巷新裝修5~7坪套房近捷運圓山站,,https://rent.591.com.tw/rent-detail-4620782.html,台北市大同區重慶北路三段205巷21號,大同,台北市,121.5147073,25.0700188,8000,5
復興北路190巷長短租皆可近捷運南京復興站高級大花園住宅,3房1廳1衛,https://rent.591.com.tw/rent-detail-4750977.html,台北市中山區復興北路190巷25號,中山,台北市,121.5425840,25.0556790,28000,26
南京東路五段漂亮裝潢，採光佳，近捷運，機能優,3房2廳2衛,https://rent.591.com.tw/rent-detail-4741563.html,台北市松山區南京東路五段,松山,台北市,121.5639560,25.0514899,58000,34.6
信義路五段信義計劃區~坡道平面車位出租,類型：平面式,https://rent.591.com.tw/rent-detail-4687066.html,台北市信義區信義路五段,信義,台北市,121.5671148,25.0328077,5000,11.5
龍泉街5巷師大套房近台大師大及古亭台電捷運站,,https://rent.591.com.tw/rent-detail-4756772.html,台北市大安區龍泉街5巷,大安,台北市,121.5292874,25.0259738,9000,3.5
士東路高島屋綠意美景車位美廈,3房2廳2衛,https://rent.591.com.tw/rent-detail-4737570.html,台北市士林區士東路,士林,台北市,121.5335525,25.1127719,42000,55.9
撫遠街261巷如珍珠鑽石般溫馨迷你小套房,,https://rent.591.com.tw/rent-detail-4712177.html,台北市松山區撫遠街261巷,松山,台北市,121.5684093,25.0621979,8500,4
泰順街50巷空中花園頂加套房,,https://rent.591.com.tw/rent-detail-4683836.html,台北市大安區泰順街50巷,大安,台北市,121.5303097,25.0231448,11000,7
仁愛路四段2+1房，1層2戶，溫馨裝潢，優質住宅,2房2廳2衛,https://rent.591.com.tw/rent-detail-4701092.html,台北市信義區仁愛路四段,信義,台北市,121.5605072,25.0377127,42000,33.9
虎林街108巷永春捷運精美套房,,https://rent.591.com.tw/rent-detail-4737909.html,台北市信義區虎林街108巷,信義,台北市,121.5740729,25.0425754,15000,10
同德街天母磺溪知名宅邸社區無障礙優質華夏,3房2廳2衛,https://rent.591.com.tw/rent-detail-4675821.html,台北市北投區同德街,北投,台北市,121.5277434,25.1250318,31000,43
德行西路天母地區CP值最高首選萬象之都,,https://rent.591.com.tw/rent-detail-4730001.html,台北市士林區德行西路36號,士林,台北市,121.5231654,25.1052476,23000,15
寶興街全新裝潢，獨立陽台，採光佳，近夜市,,https://rent.591.com.tw/rent-detail-4733264.html,台北市萬華區寶興街,萬華,台北市,121.4946834,25.0252539,13000,8
中山北路二段93巷近雙連捷運~知名大樓~五星管理,3房2廳2衛,https://rent.591.com.tw/rent-detail-4674787.html,台北市中山區中山北路二段93巷,中山,台北市,121.5242113,25.0593428,50000,25.8
康寧路三段180巷★東湖捷運/明星學區~頂級社區公園2房★,2房2廳1衛,https://rent.591.com.tw/rent-detail-4714449.html,台北市內湖區康寧路三段180巷,內湖,台北市,121.6113200,25.0690731,34000,29.5
光復南路692巷信義安和捷運二房~近通化街、世貿101,2房1廳1衛,https://rent.591.com.tw/rent-detail-4755881.html,台北市大安區光復南路692巷,大安,台北市,121.5566636,25.0301455,16000,17
大業路300巷民宿風~捷運3分鐘~新套房,,https://rent.591.com.tw/rent-detail-4750872.html,台北市北投區大業路300巷,北投,台北市,121.4985374,25.1281835,11500,7
新生北路三段近中國小捷運~稀有釋出~24H警衛管理,2房2廳2衛,https://rent.591.com.tw/rent-detail-4674732.html,台北市中山區新生北路三段,中山,台北市,121.5279958,25.0669084,28000,24.5
玉成街235巷捷運站精美大套房,,https://rent.591.com.tw/rent-detail-4729990.html,台北市南港區玉成街235巷,南港,台北市,121.5858757,25.0433646,10000,7
中山北路七段14巷天母全新一樓套房含大院子,,https://rent.591.com.tw/rent-detail-4698121.html,台北市士林區中山北路七段14巷,士林,台北市,121.5332251,25.1197044,12000,8
中山北路一段105巷中山捷運~六條通~精緻全配套房~,,https://rent.591.com.tw/rent-detail-4737215.html,台北市中山區中山北路一段105巷,中山,台北市,121.5231773,25.0507693,16500,13
中山北路一段53巷近善導寺捷運~知名大樓~五星管理,,https://rent.591.com.tw/rent-detail-4688584.html,台北市中山區中山北路一段53巷,中山,台北市,121.5227004,25.0490872,23000,13.5
中山北路二段93巷近雙連捷運~知名大樓~五星管理,4房2廳2衛,https://rent.591.com.tw/rent-detail-4674738.html,台北市中山區中山北路二段93巷,中山,台北市,121.5242113,25.0593428,45000,25.2
忠孝東路六段住辦兩用近捷運2樓邊間採光佳，附家俱家,3房2廳1衛,https://rent.591.com.tw/rent-detail-4709122.html,台北市南港區忠孝東路六段276號,南港,台北市,121.5890698,25.0491015,28800,42
和平東路二段96巷.台大後門附近全新套房雅房出租,,https://rent.591.com.tw/rent-detail-4422683.html,台北市大安區和平東路二段96巷17弄15號,大安,台北市,121.5419512,25.0231268,10000,6
福德街309巷安全舒適光線好限正職單身女性,,https://rent.591.com.tw/rent-detail-4683519.html,台北市南港區福德街309巷27號,南港,台北市,121.5882407,25.0390832,6000,6
寧波東街捷運~提供傢俱~大安信義萬華中山松山內湖,1房1廳1衛,https://rent.591.com.tw/rent-detail-4727689.html,台北市中正區寧波東街,中正,台北市,121.5201137,25.0326479,25000,11
金龍路47巷獨立陽台.洗衣機.巷內安靜.捷運站旁,,https://rent.591.com.tw/rent-detail-4743735.html,台北市內湖區金龍路47巷,內湖,台北市,121.5937551,25.0856269,9000,6
"中正路201巷士林捷運旁1F套房,房間內有獨立衛浴",,https://rent.591.com.tw/rent-detail-4747757.html,台北市士林區中正路201巷,士林,台北市,,,9000,6
酒泉街全新獨立套房,,https://rent.591.com.tw/rent-detail-4755614.html,台北市大同區酒泉街,大同,台北市,121.5145215,25.0720296,9000,3
寧安街68巷小巨蛋商圈精美樓中樓,,https://rent.591.com.tw/rent-detail-4711927.html,台北市松山區寧安街68巷,松山,台北市,121.5539276,25.0511505,20000,15
和平東路三段346巷近捷運站電梯2房☆採光通風佳☆有陽台可伙,2房1廳1衛,https://rent.591.com.tw/rent-detail-4690608.html,台北市大安區和平東路三段346巷,大安,台北市,121.5573051,25.0192826,26000,20
南京東路二段近松江路.松江南京MRT.可做工作室,,https://rent.591.com.tw/rent-detail-4730818.html,台北市中山區南京東路二段,中山,台北市,121.5319793,25.0519536,21000,14.9
民權東路六段115巷租民權東路6段三總大樓美裝潢附家具電,2房1廳1衛,https://rent.591.com.tw/rent-detail-4721244.html,台北市內湖區民權東路六段115巷,內湖,台北市,121.5918113,25.0695661,22000,15
